name,callsign,imonumber,flag,length,type,grosstonnage,mmsinumber,latitudedegrees,longitudedegrees,speedoverground,speedoverwater,courseoverground,courseoverwater,headingoverground,headingoverwater,timestamp,is_stopped,lat_tug_9382528,lon_tug_9382528,sog_tug_9382528,heading_tug_9382528,lat_tug_9386081,lon_tug_9386081,sog_tug_9386081,heading_tug_9386081,lat_tug_9386108,lon_tug_9386108,sog_tug_9386108,heading_tug_9386108,lat_tug_9456472,lon_tug_9456472,sog_tug_9456472,heading_tug_9456472,lat_tug_9511870,lon_tug_9511870,sog_tug_9511870,heading_tug_9511870,lat_tug_9511909,lon_tug_9511909,sog_tug_9511909,heading_tug_9511909,lat_tug_9727338,lon_tug_9727338,sog_tug_9727338,heading_tug_9727338,lat_tug_9813709,lon_tug_9813709,sog_tug_9813709,heading_tug_9813709,lat_tug_9830197,lon_tug_9830197,sog_tug_9830197,heading_tug_9830197,lat_tug_9830202,lon_tug_9830202,sog_tug_9830202,heading_tug_9830202,lat_tug_9868417,lon_tug_9868417,sog_tug_9868417,heading_tug_9868417,lat_tug_9892860,lon_tug_9892860,sog_tug_9892860,heading_tug_9892860,lat_tug_9951604,lon_tug_9951604,sog_tug_9951604,heading_tug_9951604,lat_tug_9951616,lon_tug_9951616,sog_tug_9951616,heading_tug_9951616
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:51:13,True,1.29031336015,103.760887229,0.0514444,0.0,1.29024669172,103.761192226,0.0,166.998,1.29101493742,103.760321527,0.0514444,0.0,1.29074693968,103.76024545,0.0514444,0.0,1.29066630934,103.760264117,0.0514444,0.0,1.29072374598,103.760508336,0.0514444,266.995,1.29074835995,103.760760558,0.0,0.0,1.29087490606,103.76030185,0.0514444,109.995,1.29084231164,103.760519388,0.0514444,0.0,1.29017302505,103.760769213,0.102889,298.998,1.29094669354,103.760590557,52.6277,293.0,,,,,1.2904667695,103.76047558,0.0514444,90.0,1.29012179353,103.760798882,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:51:22,True,1.29031336015,103.760887229,0.0514444,0.0,1.2902270694,103.761177081,0.0514444,166.998,1.2910200264,103.760313893,0.0,0.0,1.29074553106,103.760246231,0.0514444,0.0,1.29067816759,103.760250621,0.0514444,0.0,1.290721262,103.760506247,0.0514444,266.995,1.29074835995,103.760760558,0.0,0.0,1.29087134914,103.76030293,0.0514444,109.995,1.29086064787,103.760504163,0.0514444,0.0,1.2901714801,103.760786122,0.0514444,299.998,1.29094502483,103.760603894,52.6277,293.0,,,,,1.29046974802,103.760476448,0.0514444,90.0,1.29012308502,103.760794828,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:51:32,True,1.29031335968,103.760873891,0.102889,0.0,1.29020720276,103.761183093,0.0514444,166.998,1.29101169157,103.760315561,0.0,0.0,1.29074476712,103.760246442,0.0514444,0.0,1.29067491312,103.760250735,0.0514444,0.0,1.29070768292,103.76049578,0.0514444,266.995,1.29074502587,103.760757224,0.0,0.0,1.29086823601,103.760303886,0.0514444,109.995,1.29084966584,103.760508726,0.0514444,0.0,1.29018688431,103.760773696,0.102889,298.998,1.29094002557,103.76058889,52.6277,293.0,,,,,1.29046766177,103.760483064,0.0514444,90.0,1.29012439448,103.7607994,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:51:42,True,1.29031502666,103.760873891,0.0514444,0.0,1.29020720276,103.761183093,0.0514444,166.998,1.29101169157,103.760315561,0.0,0.0,1.29074386419,103.760249557,0.0514444,0.0,1.29067530849,103.760255026,0.0514444,0.0,1.29070519894,103.760493682,0.0514444,266.995,1.29074502587,103.760757224,0.0,0.0,1.29086201195,103.760305791,0.0514444,109.995,1.29081326014,103.760527953,0.0514444,0.0,1.29017317994,103.76077883,0.102889,298.998,1.29093335945,103.760577228,52.6277,293.0,,,,,1.29046668818,103.760486144,0.0514444,90.0,1.29012496194,103.760800181,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:51:52,True,1.29031336015,103.760887229,0.0514444,0.0,1.29020805256,103.761176213,0.0514444,166.998,1.29100502598,103.760318895,0.0,0.0,1.29074245569,103.760253664,0.0514444,0.0,1.29066502611,103.760252227,0.0514444,0.0,1.29071612129,103.760487268,0.0514444,266.995,1.29075169158,103.760757224,0.0,0.0,1.29085845283,103.760306879,0.0514444,109.995,1.29079562594,103.760540835,0.0514444,0.0,1.29017616494,103.760775802,0.0514444,298.998,1.29093335945,103.760577228,52.6277,293.0,,,,,1.29048075678,103.76047865,0.0514444,90.0,1.2901255625,103.760800259,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:52:02,True,1.2903116927,103.760873891,0.0514444,0.0,1.29020544339,103.761192815,0.0514444,166.998,1.29100669219,103.76029723,0.0,0.0,1.29074502548,103.760247223,0.0,0.0,1.29066502611,103.760252227,0.0,0.0,1.29072062785,103.760492997,0.0514444,265.995,1.29075335833,103.760750563,0.0,0.0,1.2908553419,103.760307827,0.0514444,109.995,1.29081528245,103.760524004,0.0514444,0.0,1.29016775232,103.760763097,0.0514444,298.998,1.29092669159,103.760578896,52.6277,293.0,,,,,1.29047784878,103.760473754,0.0514444,88.9948,1.29012134322,103.76080169,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:52:13,True,1.29031335968,103.760873891,0.0,0.0,1.29021031694,103.761212067,0.0514444,166.998,1.29101502487,103.76029723,0.0,0.0,1.29073886529,103.760244564,0.0514444,0.0,1.29065984635,103.76025278,0.0514444,0.0,1.29071778838,103.760490602,0.0514444,265.995,1.29074835948,103.760747229,0.0,0.0,1.29084866964,103.760309863,0.0514444,109.995,1.29082603246,103.760514062,0.0514444,0.0,1.29019472322,103.760796028,0.0514444,298.998,1.29092502652,103.76057056,52.6277,293.0,,,,,1.29047978518,103.760475263,0.0514444,88.9948,1.29012132553,103.760800953,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:52:22,True,1.29031335968,103.760873891,0.0,0.0,1.29019669303,103.761182224,0.0,166.998,1.29101502487,103.76029723,0.0,0.0,1.29075078999,103.760237,0.0514444,0.0,1.29065577056,103.760253342,0.0514444,0.0,1.2907153044,103.760488514,0.0514444,265.995,1.29074835948,103.760747229,0.0,0.0,1.29084511272,103.760310951,0.0514444,109.995,1.29084473321,103.760504936,0.0514444,0.0,1.29018071305,103.760769984,0.0514444,298.998,1.29092502652,103.76057056,52.6277,293.0,,,,,1.29047922669,103.760478449,0.0514444,88.9948,1.29012103395,103.760797311,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:52:32,True,1.29030835874,103.760873891,0.0,0.0,1.29020231846,103.761172379,0.0514444,166.998,1.29100502533,103.760300556,0.0,0.0,1.29074169158,103.76024889,0.0,0.0,1.29065874675,103.760251122,0.0514444,0.0,1.29071470179,103.760492743,0.0514444,265.995,1.2907116918,103.760725557,0.0,0.0,1.29084199959,103.760311907,0.0514444,109.995,1.2908714064,103.760485481,0.0514444,0.0,1.29019599001,103.760780347,0.0514444,298.998,1.29093836015,103.760570559,52.6277,293.0,,,,,1.290487864,103.760476623,0.0514444,88.9948,1.29011835981,103.760787229,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:52:42,True,1.29031002572,103.760873891,0.0,0.0,1.29021188173,103.761194184,0.0514444,166.998,1.29100502533,103.760300556,0.0,0.0,1.29075169339,103.760247223,0.0,0.0,1.29066021984,103.760262503,0.0514444,0.0,1.29071222001,103.760490646,0.0514444,265.995,1.2907116918,103.760725557,0.0,0.0,1.29083532954,103.760313943,0.0514444,109.995,1.29087011714,103.760490202,0.0514444,0.0,1.29019962488,103.760798283,0.0514444,298.998,1.29094335917,103.760578895,52.6277,293.0,,,,,1.29048799633,103.760472552,0.0514444,88.9948,1.29012754434,103.760775681,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:52:52,True,1.2903116927,103.760873891,0.0514444,0.0,1.2902123232,103.761190981,0.0514444,166.998,1.29100502533,103.760300556,0.0,0.0,1.29075169339,103.760247223,0.0,0.0,1.29066282291,103.760260555,0.0514444,0.0,1.29070803638,103.76050108,0.0514444,266.995,1.29073335805,103.760723889,0.0,0.0,1.29083221861,103.760314891,0.0514444,109.995,1.29086335907,103.760500556,0.0514444,0.0,1.2901798591,103.760784559,0.0514444,298.998,1.29094335917,103.760578895,52.6277,293.0,,,,,1.29048634039,103.760472341,0.0514444,88.9948,1.29012293689,103.760789238,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:53:02,True,1.2903116927,103.760873891,0.0514444,0.0,1.29021502574,103.761192227,0.0,166.998,1.29101502547,103.760313893,0.0,0.0,1.29075502503,103.760243897,0.0,0.0,1.29068041348,103.760262783,0.0514444,0.0,1.29071598449,103.760489962,0.0514444,266.995,1.29073335805,103.760723889,0.0,0.0,1.29082910548,103.760315848,0.0514444,109.995,1.29085985065,103.760499732,0.0514444,0.0,1.29018179119,103.760789105,0.0514444,298.998,1.29096169176,103.760585563,52.6277,293.0,,,,,1.29048647277,103.760469928,0.0514444,88.9948,1.29012195205,103.760786158,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:53:13,True,1.29031669143,103.760873891,0.0514444,0.0,1.29021020567,103.76118705,0.0514444,166.998,1.29101502547,103.760313893,0.0,0.0,1.29075502514,103.760247223,0.0,0.0,1.29067188637,103.760259177,0.0514444,0.0,1.29071314502,103.760487566,0.0514444,265.995,1.29074169348,103.760738893,0.0,0.0,1.29082243543,103.760317884,0.0514444,109.995,1.29085465772,103.760502347,0.0514444,0.0,1.2901562884,103.760751611,0.0514444,298.998,1.29096169176,103.760585563,52.6277,293.0,,,,,1.29048823222,103.760462513,0.0514444,90.0,1.29012034037,103.760788773,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:53:22,True,1.29031502666,103.760873891,0.0,0.0,1.29021056101,103.761183373,0.0514444,166.998,1.29101502547,103.760313893,0.0,0.0,1.29073502551,103.760238896,0.0,0.0,1.29066169251,103.760262222,0.0,0.0,1.29071066104,103.760485478,0.0514444,265.995,1.29074169348,103.760738893,0.0,0.0,1.2908188763,103.760318972,0.0514444,109.995,1.29083479818,103.760522056,0.0514444,0.0,1.29015269148,103.760745363,0.0514444,299.998,1.29095669274,103.760577227,52.6277,293.0,,,,,1.29048793625,103.760459284,0.0514444,90.0,1.29012232317,103.760791318,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:53:32,True,1.2903166919,103.760887229,0.0,0.0,1.29021220125,103.761176424,0.0514444,166.998,1.29100335864,103.760308892,0.0,0.0,1.29073002667,103.760235562,0.0,0.0,1.29066169251,103.760262222,0.0,0.0,1.29070505767,103.760494709,0.0514444,266.995,1.29073669192,103.760783891,0.0,0.0,1.29081531938,103.76032006,0.0514444,109.995,1.29080254938,103.760523873,0.0514444,0.0,1.29015423119,103.760767809,0.0514444,299.998,1.29095335931,103.760592224,52.6277,293.0,,,,,1.29048306301,103.760449009,0.0514444,90.0,1.29012589778,103.76079102,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28980335942,103.761767228,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:53:42,True,1.2903166919,103.760887229,0.0,0.0,1.29021289178,103.761160866,0.0514444,166.998,1.29100335864,103.760308892,0.0,0.0,1.29073836012,103.760257226,0.0,0.0,1.29067059037,103.760260563,0.0514444,0.0,1.29071265089,103.760499965,0.0514444,266.995,1.29073669192,103.760783891,0.0,0.0,1.29089436817,103.760282185,0.0514444,108.995,1.29077263252,103.760536466,0.0514444,0.0,1.29015626901,103.760765282,0.0514444,299.998,1.29095502623,103.760590556,52.6277,293.0,,,,,1.29048276924,103.760445789,0.0514444,90.0,1.29012759792,103.760792274,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:53:52,True,1.29031502492,103.760887229,0.0514444,0.0,1.29021272194,103.761165578,0.0514444,166.998,1.29100835952,103.760307225,0.0,0.0,1.2907359185,103.760266563,0.0514444,0.0,1.29067319564,103.760258624,0.0514444,0.0,1.29070732744,103.760495481,0.0514444,266.995,1.29074835986,103.76082056,0.0,0.0,1.29089064562,103.760282124,0.0514444,108.995,1.29076943591,103.760549514,0.0514444,0.0,1.29015515213,103.760774522,0.0514444,299.998,1.29095502623,103.760590556,52.6277,293.0,,,,,1.2904846882,103.760453537,0.0514444,90.9998,1.29012639241,103.760792634,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:54:02,True,1.29031502562,103.760907227,0.0514444,0.0,1.2902134703,103.761161963,0.0514444,166.998,1.29100835952,103.760307225,0.0,0.0,1.29074002484,103.760255559,0.0,0.0,1.29067578543,103.760255842,0.0514444,0.0,1.29073835998,103.760502228,0.0,266.995,1.29071835986,103.760792227,0.0,0.0,1.29088692527,103.760282063,0.0514444,108.995,1.29076564669,103.760537247,0.0514444,0.0,1.29016456012,103.760775803,0.0514444,299.998,1.29094835814,103.760585564,52.6277,293.0,,,,,1.29048639708,103.760452343,0.0514444,90.9998,1.29012912793,103.760790124,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:54:13,True,1.29031502562,103.760907227,0.0514444,0.0,1.2902171817,103.761158777,0.0514444,166.998,1.29101182654,103.760323686,0.0514444,0.0,1.2907333593,103.760260561,0.0,0.0,1.29067392409,103.760253894,0.0514444,0.0,1.29073835998,103.760502228,0.0,266.995,1.29069836,103.760777223,0.0,0.0,1.29087994604,103.76028194,0.0514444,108.995,1.29077434192,103.760549786,0.0514444,0.0,1.29017228804,103.760781524,0.0514444,299.998,1.29094835814,103.760585564,52.6277,293.0,,,,,1.29048652507,103.760450386,0.0514444,90.9998,1.29012811674,103.760791081,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:54:22,True,1.29031502562,103.760907227,0.0,0.0,1.2902171817,103.761158777,0.0514444,166.998,1.29102313322,103.760321729,0.0514444,0.0,1.29073002529,103.760258894,0.0,0.0,1.29067652936,103.760251955,0.0514444,0.0,1.29073835998,103.760502228,0.0,266.995,1.29069002475,103.760767229,0.0,0.0,1.29087622569,103.76028187,0.0514444,108.995,1.29078624277,103.760554489,0.0514444,0.0,1.29016050386,103.760766984,0.0514444,298.998,1.29094835832,103.760590557,52.6277,293.0,,,,,1.2904862291,103.760447166,0.0514444,90.9998,1.29012875486,103.76079202,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:54:32,True,1.290301692,103.760907227,0.0,0.0,1.29022002603,103.761173896,0.0,166.998,1.29101835954,103.760317228,0.0,0.0,1.29073169268,103.760270556,0.0,0.0,1.29066911978,103.76025751,0.0514444,0.0,1.29072636855,103.760496077,0.0514444,266.995,1.29068836004,103.760768896,0.0,0.0,1.29087296901,103.760281818,0.0514444,108.995,1.29078924747,103.760546732,0.0514444,0.0,1.29016957888,103.760780278,0.0514444,298.998,1.2909316927,103.760583897,52.6277,293.0,,,,,1.29048468802,103.760448544,0.0514444,90.9998,1.29013081478,103.760790151,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:54:42,True,1.290301692,103.760907227,0.0,0.0,1.29021215671,103.761165438,0.0514444,166.998,1.29101835954,103.760317228,0.0,0.0,1.29074002513,103.760263895,0.0,0.0,1.29065929691,103.76026195,0.0514444,0.0,1.29072388678,103.76049398,0.0514444,267.995,1.29068836004,103.760768896,0.0,0.0,1.29086599198,103.760281695,0.0514444,108.995,1.29079281325,103.760546434,0.0514444,0.0,1.29015551382,103.760763132,0.0514444,298.998,1.29094669145,103.760593891,52.6277,293.0,,,,,1.29048652513,103.760452054,0.0514444,90.9998,1.29013179512,103.760790774,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:54:52,True,1.29029669327,103.760907227,0.0,0.0,1.2902130817,103.761161858,0.0514444,166.998,1.29101682742,103.760322019,0.0514444,0.0,1.29073579051,103.760268669,0.0514444,0.0,1.29067335951,103.760272225,0.0,0.0,1.29070530503,103.76049685,0.0514444,267.995,1.29068835998,103.760767229,0.0,0.0,1.29086226942,103.760281634,0.0514444,108.995,1.2907945271,103.760560701,0.0514444,0.0,1.29015169259,103.760782226,0.0,298.998,1.29094669145,103.760593891,52.6277,293.0,,,,,1.29048297901,103.76044642,0.0514444,90.9998,1.29013174445,103.760793994,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:55:02,True,1.29029002582,103.760920556,0.0,0.0,1.29021669254,103.761187225,0.0,166.998,1.29101502553,103.760315561,0.0,0.0,1.29073669356,103.760268897,0.0,0.0,1.29067335951,103.760272225,0.0,0.0,1.29070062846,103.760491331,0.0514444,266.995,1.29068169183,103.76076056,0.0,0.0,1.29085901495,103.760281572,0.0514444,108.995,1.29078835864,103.76057389,0.0,0.0,1.29014762791,103.76078514,0.0514444,298.998,1.29095169233,103.760592224,52.6277,293.0,,,,,1.29048639696,103.760449009,0.0514444,90.9998,1.2901341488,103.760791818,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:55:13,True,1.29029335931,103.760907227,0.0,0.0,1.29021002689,103.761188893,0.0,166.998,1.29101002477,103.760320562,0.0,0.0,1.29073335954,103.76026723,0.0,0.0,1.29068151326,103.760269443,0.0514444,0.0,1.29069814448,103.760489234,0.0514444,266.995,1.29068169297,103.760730559,0.0,0.0,1.29085203571,103.760281459,0.0514444,108.995,1.29078445286,103.760574513,0.0514444,0.0,1.29014812977,103.760803812,0.0514444,298.998,1.29094335964,103.760592224,52.6277,293.0,,,,,1.2904861032,103.760445788,0.0514444,90.9998,1.29013243121,103.760796705,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:55:22,True,1.29029669327,103.760907227,0.0514444,0.0,1.29021002689,103.761188893,0.0,166.998,1.29101002477,103.760320562,0.0,0.0,1.2907325846,103.76026823,0.0514444,0.0,1.29068448946,103.760267223,0.0514444,0.0,1.29069530501,103.760486847,0.0514444,266.995,1.29068169297,103.760730559,0.0,0.0,1.29084878124,103.760281397,0.0514444,108.995,1.29078630783,103.760583753,0.0514444,0.0,1.29013939884,103.760780832,0.0514444,298.998,1.29094335964,103.760592224,52.6277,293.0,,,,,1.29048131221,103.760451422,0.0514444,90.0,1.2901320872,103.760808692,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:55:32,True,1.29029669327,103.760907227,0.0514444,0.0,1.29021002689,103.761188893,0.0,166.998,1.29101002477,103.760320562,0.0,0.0,1.29073284295,103.760269002,0.0514444,0.0,1.29068541227,103.76026445,0.0514444,0.0,1.29069374639,103.760491673,0.0514444,266.995,1.29068169274,103.76072389,0.0,0.0,1.29084505868,103.760281336,0.0514444,108.995,1.29079787919,103.760573767,0.0514444,0.0,1.2901454989,103.760768766,0.0514444,298.998,1.29094335923,103.760580562,52.6277,293.0,,,,,1.2904806805,103.760444516,0.0514444,90.0,1.29013179362,103.76081078,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:55:42,True,1.29029669327,103.760907227,0.0514444,0.0,1.29020370068,103.761174213,0.0514444,166.998,1.29101552255,103.760322317,0.0514444,0.0,1.29072565833,103.76026745,0.0514444,0.0,1.29069725821,103.760277226,0.0514444,0.0,1.29070598297,103.760499965,0.0514444,266.995,1.29067669245,103.76074223,0.0,0.0,1.29083808165,103.760281213,0.0514444,108.995,1.29080426191,103.76056314,0.0514444,0.0,1.29014599338,103.760766037,0.0514444,298.998,1.2909450268,103.760597226,52.6277,293.0,,,,,1.2904784399,103.76045695,0.0514444,90.0,1.29013144919,103.760811087,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:55:52,True,1.29029835954,103.760887229,0.0514444,0.0,1.29020461464,103.761170624,0.0514444,166.998,1.29101480071,103.760326731,0.0514444,0.0,1.29072258499,103.760269898,0.0514444,0.0,1.2906923983,103.760269548,0.0514444,0.0,1.29070349899,103.760497868,0.0514444,266.995,1.29068169262,103.760720556,0.0,0.0,1.2908343591,103.760281152,0.0514444,108.995,1.29078124672,103.760567818,0.0514444,0.0,1.29016515213,103.760784095,0.102889,298.998,1.2909450268,103.760597226,52.6277,293.0,,,,,1.29047863432,103.760460179,0.0514444,90.0,1.29012973577,103.760808701,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:56:02,True,1.29029835954,103.760887229,0.0514444,0.0,1.29020092034,103.761157936,0.0514444,166.998,1.29101290875,103.760332891,0.0514444,0.0,1.29072527217,103.760273776,0.0514444,0.0,1.29069015718,103.760267205,0.0514444,0.0,1.29071062825,103.760494665,0.0514444,265.995,1.29068169233,103.760712229,0.0,0.0,1.29083110462,103.760281091,0.0514444,108.995,1.29078115844,103.760568836,0.0514444,0.0,1.29016742808,103.760772222,0.0514444,298.998,1.290938359,103.76060056,52.6277,293.0,,,,,1.29049112021,103.760463268,0.0514444,88.9948,1.29012920566,103.760802795,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:56:13,True,1.29030669176,103.760873891,0.0,0.0,1.29019835907,103.761155558,0.0,166.998,1.29100682822,103.760335348,0.0514444,0.0,1.29072835849,103.760263896,0.0,0.0,1.29070158461,103.760245733,0.0514444,0.0,1.29070849975,103.760492866,0.0514444,265.995,1.2906850267,103.76072389,0.0,0.0,1.29082459126,103.760280977,0.0514444,108.995,1.29072955104,103.760645688,0.0514444,0.0,1.29015046893,103.760768731,0.0514444,298.998,1.29093336021,103.760598893,52.6277,293.0,,,,,1.29049045574,103.760466435,0.0514444,88.9948,1.29012644359,103.760803997,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:56:22,True,1.29031002619,103.760887229,0.0514444,0.0,1.29019835907,103.761155558,0.0,166.998,1.29100971406,103.760337691,0.0514444,0.0,1.29072578846,103.760263668,0.0514444,0.0,1.29069874735,103.760243337,0.0514444,0.0,1.29070566028,103.76049048,0.0514444,265.995,1.2906850267,103.76072389,0.0,0.0,1.2908208687,103.760280916,0.0514444,108.995,1.29074462403,103.760632086,0.0514444,0.0,1.29014573965,103.760771284,0.0514444,298.998,1.29093336021,103.760598893,52.6277,293.0,,,,,1.29049131022,103.76046683,0.0514444,88.9948,1.29012393558,103.760809315,0.0514444,300.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:56:32,True,1.29031502492,103.760887229,0.102889,0.0,1.29019335976,103.761138895,0.0,166.998,1.29101548131,103.760342368,0.0514444,0.0,1.29072372431,103.760270775,0.0514444,0.0,1.29070002587,103.760247225,0.0,0.0,1.2907194844,103.760500026,0.0514444,266.995,1.29068002582,103.760725558,0.0,0.0,1.29081714836,103.760280846,0.0514444,108.995,1.29074301199,103.760624865,0.0514444,0.0,1.29016303916,103.760784209,0.0514444,298.998,1.29092335869,103.760608897,52.6277,293.0,,,,,1.29049335912,103.760465558,0.0,88.9948,1.29012313838,103.760805235,0.0514444,299.998
X PRESS GANGES,9V8255  ,9301093,SG,,CS,8971,563054900,1.28985669276,103.761733891,0.0,0.0,0.00174533,0.0,2.07694180987,118.998,2023-05-29 07:56:42,True,1.2903166919,103.760887229,0.102889,0.0,1.29019726365,103.761147125,0.0514444,166.998,1.29101836714,103.760344702,0.0514444,0.0,1.29072002568,103.760260562,0.0,0.0,1.29070018265,103.760247654,0.0514444,0.0,1.29072298391,103.760498771,0.0514444,266.995,1.29068835845,103.76072389,0.0,0.0,1.29088150769,103.760300394,0.0514444,108.995,1.29079087813,103.760581006,0.0514444,0.0,1.29016218236,103.760780611,0.0514444,298.998,1.29093002661,103.760608897,52.6277,293.0,,,,,1.29049335912,103.760465558,0.0,88.9948,1.29012241855,103.760803971,0.0514444,299.998
